id,user_id,anecdote_id
788,2773,23623
789,1234,12383
790,3724,11780
791,2638,38900
792,4390,10975
793,1909,48195
794,2303,23080
795,4566,8342
796,1567,1543
797,3056,12601
798,519,35921
799,2995,31622
800,3625,30906
801,82,41876
802,3993,49389
803,4173,36681
804,3738,24196
805,908,26559
806,4271,28404
807,2912,31332
808,3330,15740
809,1999,1568
810,4394,23597
811,727,40800
812,1558,23049
813,3456,32540
814,770,48523
815,2439,10165
816,300,34210
817,1142,16508
818,2914,13383
819,4193,29968
820,1294,37634
821,1687,25329
822,285,45519
823,809,16734
824,2743,4916
825,4081,3194
826,2032,33819
827,835,47241
828,50,25874
829,970,35691
830,1813,37791
831,755,49401
832,3900,30536
833,3879,4213
834,3181,47871
835,769,6696
836,4720,30989
837,2939,5576
838,3840,33291
839,3726,34888
840,3142,46777
841,46,21220
842,4870,17092
843,2736,4758
844,2334,16789
845,3485,32672
846,2380,2951
847,3730,49941
848,707,14544
849,3475,11207
850,2742,38021
851,4141,12631
852,1959,6100
853,3809,3814
854,2711,3687
855,3240,44311
856,1079,35750
857,2220,35520
858,2653,35541
859,4153,28159
860,1008,34556
861,1643,28345
862,2058,31347
863,3465,30948
864,2198,21043
865,3740,263
866,2650,16298
867,4235,8671
868,4101,13496
869,4181,3960
870,3644,16295
871,2629,8863
872,3714,36309
873,2261,25583
874,4116,42182
875,4300,2121
876,1973,22379
877,4597,765
878,2587,3763
879,2732,5636
880,1368,34022
881,2557,5895
882,3763,12196
883,3080,8442
884,3498,28836
885,413,17124
886,2897,8015
887,1017,20794
888,3135,10990
889,3271,20784
890,4115,43958
891,1478,5631
892,2366,26486
893,1275,38711
894,2101,20422
895,3377,3557
896,4635,46783
897,1581,7286
898,2432,32522
899,4957,17978
900,2549,16445
901,4339,34259
902,2028,7311
903,1802,25762
904,1939,841
905,3953,21002
906,904,42676
907,2702,35674
908,4737,22253
909,573,25246
910,2068,16252
911,2919,21645
912,596,8932
913,2674,36107
914,1478,22283
915,604,12009
916,6,5339
917,2196,20436
918,422,30757
919,687,35662
920,819,20357
921,1547,48253
922,842,48134
923,4169,15427
924,3070,15992
925,3864,15021
926,3664,28508
927,671,1094
928,2207,24302
929,335,35041
930,4609,30676
931,772,12395
932,2248,16134
933,2617,48763
934,4726,38131
935,4722,45116
936,1092,46103
937,1681,3046
938,3927,45573
939,3537,43387
940,1077,19967
941,1904,14642
942,1784,7186
943,4255,41024
944,3509,38063
945,2115,6361
946,3842,47103
947,1925,106
948,744,43057
949,4883,1017
950,4272,12354
951,3679,15276
952,814,31441
953,3591,9123
954,1884,19257
955,2372,41769
956,3468,47932
957,3164,42751
958,2837,48797
959,3847,27441
960,4294,20179
961,4583,7731
962,3721,2814
963,600,23371
964,3983,31477
965,2198,15556
966,4191,35925
967,571,39417
968,1967,38394
969,2155,8939
970,820,39003
971,1137,44912
972,2264,28523
973,4346,34354
974,1607,36986
975,1952,40841
976,2799,47521
977,972,9190
978,4044,5700
979,4187,14474
980,4632,17941
981,4379,41791
982,4271,22391
983,4854,31435
984,4332,43501
985,1441,8686
986,2603,26129
987,2652,39317
988,516,39522
989,338,16025
990,3987,39095
991,917,7312
992,3732,626
993,4159,49235
994,2757,19363
995,1993,5391
996,4880,26926
997,4573,46011
998,2498,32928
999,2441,12093
1000,4936,15827
1001,4493,36953
1002,755,26768
1003,4627,32770
1004,3486,40926
1005,2026,16034
1006,894,13176
1007,3817,42876
1008,3734,32351
1009,4817,25871
1010,4189,2465
1011,612,6715
1012,4672,8781
1013,1077,1673
1014,1124,3929
1015,4529,46166
1016,256,42901
1017,4129,32844
1018,21,45307
1019,1994,11448
1020,3576,21497
1021,3654,28703
1022,4409,624
1023,4023,16108
1024,3599,42223
1025,1302,2344
1026,4387,46746
1027,3730,20029
1028,4246,20846
1029,529,21935
1030,1191,1050
1031,117,12400
1032,1818,45640
1033,2351,39370
1034,4025,13895
1035,2841,28705
1036,2755,7799
1037,1919,17272
1038,3051,19666
1039,4381,27127
1040,3527,7662
1041,2124,46734
1042,2925,47820
1043,3030,14586
1044,2907,2364
1045,516,21250
1046,2765,42999
1047,402,3132
1048,1367,38991
1049,4986,38487
1050,4698,9330
1051,4816,14734
1052,3388,4263
1053,2905,12685
1054,4914,30573
1055,176,2603
1056,788,42445
1057,298,46835
1058,4313,30766
1059,3536,18136
1060,103,12700
1061,1472,18817
1062,1089,37771
1063,2320,920
1064,236,27797
1065,3076,10848
1066,4634,23237
1067,2947,21817
1068,2016,33589
1069,4390,13241
1070,3226,9785
1071,352,49490
1072,4232,20188
1073,3519,38790
1074,4347,16841
1075,1778,46112
1076,301,40470
1077,2114,16452
1078,4137,44447
1079,4745,33467
1080,4391,29048
1081,3602,34679
1082,551,46339
1083,808,34495
1084,4535,49672
1085,2608,46995
1086,111,49968
1087,2699,25039
1088,2561,32743
1089,3849,11592
1090,3344,17668
1091,3461,31680
1092,3852,41673
1093,1339,8801
1094,4875,9370
1095,1646,33515
1096,3200,41191
1097,3637,3178
1098,1219,23070
1099,2979,16866
1100,4447,21883
1101,4001,48383
1102,1813,15214
1103,3569,3826
1104,4915,45020
1105,281,47318
1106,2122,17805
1107,3265,30941
1108,4031,41721
1109,3663,38564
1110,1372,33389
1111,2133,30289
1112,2369,46189
1113,420,33974
1114,321,18937
1115,397,31012
1116,2952,4539
1117,63,36651
1118,2481,19163
1119,759,2101
1120,731,36938
1121,344,34220
1122,4861,24679
1123,2968,11327
1124,657,12843
1125,1790,20425
1126,959,6866
1127,2207,32974
1128,2028,8599
1129,2184,17990
1130,2566,113
1131,2026,39180
1132,937,37042
1133,3536,10610
1134,1468,24885
1135,1914,1884
1136,4295,44481
1137,123,33187
1138,4808,14777
1139,1082,6530
1140,2905,13421
1141,4226,10811
1142,4565,20887
1143,4405,8392
1144,3309,45874
1145,4114,15530
1146,1404,43806
1147,2093,47269
1148,4543,21419
1149,2257,25568
1150,3213,10763
1151,1404,29766
1152,2441,32291
1153,3743,11210
1154,2267,23819
1155,280,15547
1156,3691,9306
1157,1418,26361
1158,590,39688
1159,1219,33423
1160,3700,18395
1161,3100,461
1162,2998,2053
1163,3150,25337
1164,1549,23153
1165,4886,23475
1166,3221,37355
1167,4028,29438
1168,1693,18069
1169,3418,22001
1170,3787,5941
1171,1606,11312
1172,2759,819
1173,3985,25542
1174,4843,34565
1175,1133,4864
1176,1836,18863
1177,2565,25921
1178,4779,13785
1179,4016,37093
1180,3496,1003
1181,2821,6259
1182,1672,16728
1183,3244,174
1184,1829,7372
1185,3047,39103
1186,1975,5327
1187,743,18902
1188,626,7035
1189,3408,9735
1190,709,12555
1191,4245,36891
1192,4012,11216
1193,4014,42594
1194,982,28769
1195,2590,21024
1196,1291,49150
1197,2259,29545
1198,1555,21977
1199,4623,44169
1200,2763,41761
1201,3021,22874
1202,780,32541
1203,2934,1118
1204,3117,45970
1205,3772,11995
1206,4263,29940
1207,1063,14356
1208,4362,16449
1209,4381,5399
1210,851,14840
1211,3495,15286
1212,4792,4548
1213,2547,40673
1214,3934,10745
1215,3247,4233
1216,2357,34829
1217,2322,6630
1218,2313,35551
1219,2216,40839
1220,4084,16153
1221,3368,15758
1222,4877,33981
1223,4014,7987
1224,3889,49771
1225,2519,23586
1226,3291,32526
1227,1075,24028
1228,4584,21195
1229,1658,26287
1230,4404,34100
1231,590,41596
1232,1164,22789
1233,3999,9801
1234,653,12244
1235,1036,37779
1236,1770,33305
1237,4928,31417
1238,4531,31775
1239,4065,46302
1240,1651,13384
1241,1447,37804
1242,2184,6401
1243,4027,16615
1244,3156,18887
1245,2367,35304
1246,1079,48607
1247,1289,2108
1248,4823,47011
1249,3196,45763
1250,2643,36391
1251,3217,42938
1252,3657,3004
1253,1936,39023
1254,2263,25454
1255,1459,46538
1256,3789,7709
1257,205,40780
1258,218,45425
1259,1135,42960
1260,172,42506
1261,1423,36817
1262,3235,37642
1263,1613,25306
1264,3011,7709
1265,1160,44137
1266,4809,33046
1267,944,5290
1268,1060,45336
1269,3466,31895
1270,3979,48156
1271,2728,5439
1272,715,20556
1273,2142,44601
1274,4782,16349
1275,3233,17555
1276,257,23631
1277,3147,10738
1278,3109,31790
1279,1,12102
1280,785,44683
1281,3323,14716
1282,2027,82
1283,1602,11840
1284,3488,37730
1285,1132,15310
1286,3766,47552
1287,2599,48695
1288,297,28536
1289,1294,46146
1290,1018,38292
1291,371,36146
1292,4342,8360
1293,2394,31228
1294,4978,48395
1295,1075,23958
1296,3641,41977
1297,4016,40383
1298,4704,24894
1299,1511,49444
1300,2007,16417
1301,2246,39826
1302,4048,12843
1303,1143,44367
1304,1219,42223
1305,4694,25556
1306,670,36620
1307,3139,37895
1308,1155,44890
1309,3933,38019
1310,3407,25437
1311,2287,15044
1312,707,3016
1313,4844,29486
1314,1659,47031
1315,1254,46788
1316,1292,35098
1317,461,14291
1318,2613,19179
1319,198,40666
1320,4202,6195
1321,1067,44152
1322,3446,12824
1323,225,39038
1324,3303,34053
1325,2580,32590
1326,3002,48528
1327,4225,31811
1328,4864,29194
1329,3168,7356
1330,4070,26249
1331,807,25280
1332,644,12307
1333,1953,22345
1334,2798,42818
1335,819,27391
1336,1827,10981
1337,3100,40808
1338,2032,38515
1339,3976,14284
1340,1478,26120
1341,1847,46845
1342,4233,31855
1343,862,17288
1344,532,19441
1345,3699,42372
1346,3007,4967
1347,4137,45855
1348,3367,29047
1349,134,874
1350,3618,35510
1351,3478,36865
1352,609,48894
1353,3666,44318
1354,743,30523
1355,4921,11624
1356,3403,28435
1357,1105,20332
1358,2999,20894
1359,725,44662
1360,3683,22994
1361,4656,47256
1362,4280,30351
1363,350,11881
1364,1036,49318
1365,373,8114
1366,1662,1002
1367,3888,43210
1368,2849,26163
1369,10,3018
1370,1831,46269
1371,178,42049
1372,2604,18860
1373,2189,36754
1374,4435,11181
1375,3965,33226
1376,2852,24013
1377,4734,48954
1378,4808,22884
1379,2883,39839
1380,3630,14143
1381,4060,10535
1382,2162,48283
1383,3838,33561
1384,3072,11109
1385,4302,756
1386,1424,12274
1387,1868,1008
1388,4994,26461
1389,340,24554
1390,3480,8436
1391,830,37825
1392,3311,10119
1393,730,25405
1394,4714,23519
1395,4525,46047
1396,2295,29711
1397,2251,35496
1398,3638,11710
1399,4704,13273
1400,1429,9664
1401,2660,44799
1402,3367,6254
1403,4062,36615
1404,3221,16636
1405,2890,49337
1406,3322,18205
1407,3492,16953
1408,3273,12018
1409,4275,10552
1410,288,12126
1411,3196,25471
1412,4974,39780
1413,918,8041
1414,2641,28499
1415,4631,34395
1416,334,18139
1417,4019,39648
1418,4698,42265
1419,3920,19426
1420,2480,22628
1421,2238,11283
1422,3550,1343
1423,737,49003
1424,3295,32575
1425,4042,5913
1426,1146,41464
1427,1090,8764
1428,3587,26217
1429,4081,20513
1430,3786,30282
1431,167,31385
1432,1693,19366
1433,2641,34933
1434,208,47509
1435,1072,1698
1436,3616,47843
1437,2881,28471
1438,2517,14587
1439,683,16579
1440,2521,8152
1441,2156,45445
1442,3410,37811
1443,791,20998
1444,3525,42221
1445,4665,18776
1446,750,29074
1447,3167,24727
1448,2469,8268
1449,718,41052
1450,2358,18825
1451,2217,34138
1452,687,1760
1453,333,15677
1454,3995,36437
1455,1255,7127
1456,2375,21295
1457,612,21390
1458,296,6259
1459,2499,37280
1460,2577,44713
1461,1991,45748
1462,150,43261
1463,4768,6410
1464,2187,49007
1465,609,34251
1466,4433,11755
1467,2043,33428
1468,2489,8845
1469,1980,29427
1470,3141,12271
1471,3219,13210
1472,4144,22241
1473,4369,8028
1474,4430,37128
1475,4919,18878
1476,3456,8654
1477,5,39364
1478,1373,18560
1479,1098,47929
1480,3800,7118
1481,2116,49181
1482,3214,45757
1483,3459,45975
1484,1030,47905
1485,3981,30645
1486,1969,29967
1487,4328,33311
1488,1518,48944
1489,3540,34622
1490,116,6321
1491,4469,2979
1492,1440,4536
1493,2844,46952
1494,1772,20226
1495,186,30243
1496,1552,23440
1497,1650,11305
1498,2838,3520
1499,3215,21194
1500,3067,12119
1501,1753,23608
1502,4242,8624
1503,1852,36620
1504,4182,14310
1505,809,35115
1506,4779,33351
1507,3602,9318
1508,2514,29729
1509,4120,18926
1510,2095,24965
1511,3627,26265
1512,3035,40392
1513,4540,34973
1514,1443,37930
1515,4121,35859
1516,875,32583
1517,1433,37961
1518,1471,5751
1519,1939,1707
1520,3467,42089
1521,3058,9870
1522,4246,41086
1523,1350,26392
1524,274,9544
1525,1627,22270
1526,1540,37112
1527,4678,144
1528,1486,40935
1529,622,19895
1530,2303,14273
1531,4845,3031
1532,3910,44886
1533,2139,47373
1534,679,31217
1535,3660,36187
1536,3858,30289
1537,2019,2585
1538,1426,23392
1539,4491,23704
1540,2531,17160
1541,3177,33701
1542,3167,15210
1543,4227,23471
1544,1106,35633
1545,2648,7079
1546,3291,6168
1547,4836,17763
1548,525,24270
1549,2975,28320
1550,822,48557
1551,536,47872
1552,2818,4566
1553,4365,17326
1554,541,606
1555,1423,43989
1556,4722,8083
1557,2346,45116
1558,1243,19277
1559,3615,710
1560,1399,4524
1561,2576,18598
1562,326,44745
1563,221,5187
1564,4247,47204
1565,4140,4198
1566,1284,45096
1567,1460,40015
1568,3281,36249
1569,973,44621
1570,3455,15686
1571,4657,1428
1572,2691,19664
1573,183,24660
1574,4140,27312
1575,2208,11197
1576,844,9370
1577,4888,43863
1578,89,23240
1579,3649,19137
1580,2006,16022
1581,361,7114
1582,3581,1440
1583,2150,28153
1584,3897,23054
1585,2671,27305
1586,260,13395
1587,1277,25477
1588,946,521
1589,3037,22403
1590,1257,42695
1591,2530,30773
1592,4074,18821
1593,2265,10463
1594,32,21907
1595,4761,44104
1596,3824,22702
1597,2661,14056
1598,2929,823
1599,2116,13007
1600,4664,33056
1601,3617,8101
1602,720,22066
1603,2237,20615
1604,4986,41700
1605,4813,9900
1606,4899,43126
1607,1725,41691
1608,4758,29972
1609,623,4890
1610,1218,16915
1611,3759,32199
1612,3632,20801
1613,2010,2663
1614,4120,9946
1615,2694,13292
1616,779,48804
1617,1541,7835
1618,3404,36992
1619,3124,21621
1620,29,41300
1621,915,46602
1622,568,10312
1623,789,38494
1624,2725,7515
1625,2533,17776
1626,2672,11333
1627,3885,17776
1628,3841,10725
1629,3040,36491
1630,375,47775
1631,4517,12759
1632,4401,15060
1633,349,5228
1634,1089,42135
1635,2657,23216
1636,1040,990
1637,4854,12998
1638,635,29093
1639,1945,6342
1640,4374,49852
1641,3595,22337
1642,2536,49026
1643,4843,48960
1644,642,13217
1645,860,18824
1646,4071,32633
1647,537,43820
1648,1721,26041
1649,3335,34720
1650,3883,24748
1651,4119,22548
1652,4520,29964
1653,1136,10284
1654,2562,18996
1655,3987,15347
1656,4410,30857
1657,1585,18718
1658,4340,20000
1659,3341,27555
1660,4955,21921
1661,1703,11875
1662,1149,31575
1663,2112,41177
1664,1484,27833
1665,2796,43769
1666,1058,18292
1667,549,999
1668,4533,39706
1669,208,7528
1670,22,38475
1671,815,11766
1672,4213,33579
1673,784,48371
1674,427,9129
1675,887,25425
1676,2248,28700
1677,4688,28163
1678,612,38959
1679,2946,1697
1680,2864,39247
1681,3057,30829
1682,2120,43368
1683,4502,41852
1684,4522,18523
1685,3964,19634
1686,1180,43206
1687,2030,27758
1688,1553,18863
1689,4665,12982
1690,3675,26021
1691,3021,26571
1692,1467,22145
1693,777,23543
1694,4668,3335
1695,1623,13949
1696,1505,33627
1697,38,37838
1698,2080,12626
1699,11,2055
1700,255,11540
1701,1213,9277
1702,4473,7515
1703,2623,45915
1704,4966,40256
